Player,Tm,Pos,Age,G,GS,PlID,TmID,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushYds/Att,RushTD/G,Tgt/G,Rec/G,RecYds/G,Yds/Rec,RecTD/G,Fmb/G,FL/G,TotTD/G,2PM/G,2PP/G,FPts,PosRk,OvRank,Yr,PPR/G,Starter,Next_Yr_PPG,Next_Yr_Starter
ChrisMoore,BAL,WR,24,13,4,ChrisMoore2017,BAL2017,0.0,0.0,0.0,0.0,0.0,0.154,-0.692,-4.5,0.0,2.923,1.385,19.077,13.78,0.231,0.0,0.0,0.308,0.0,0.0,65.9,86,229,2017,5.069,0,2.894,0.0
ChrisMoore,BAL,WR,23,15,0,ChrisMoore2016,BAL2016,0.0,0.0,0.0,0.0,0.0,0.2,1.267,6.33,0.0,1.067,0.467,3.067,6.57,0.0,0.067,0.0,0.067,0.0,0.0,19.5,146,364,2016,1.3,0,5.069,0.0
ChrisMyarick,NYG,TE,26,8,3,ChrisMyarick2021,NYG2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.375,2.125,5.67,0.125,0.0,0.0,0.125,0.0,0.0,10.7,84,444,2021,1.338,0,,
ChrisOgbonnaya,2TM,RB,28,7,0,ChrisOgbonnaya2014,2TM2014,0.0,0.0,0.0,0.0,0.0,2.0,7.143,3.57,0.143,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,11.0,122,422,2014,1.571,0,,
ChrisOgbonnaya,CLE,RB,27,16,7,ChrisOgbonnaya2013,CLE2013,0.0,0.0,0.0,0.0,0.0,3.062,15.0,4.9,0.0,4.625,3.0,21.438,7.15,0.125,0.125,0.125,0.125,0.0,0.0,114.3,52,154,2013,7.144,0,1.571,0.0
ChrisOgbonnaya,CLE,RB,26,15,1,ChrisOgbonnaya2012,CLE2012,0.0,0.0,0.0,0.0,0.0,0.533,2.0,3.75,0.0,2.133,1.6,12.467,7.79,0.0,0.067,0.067,0.0,0.0,0.0,43.7,105,276,2012,2.913,0,7.144,0.0
ChrisOwusu,NYJ,WR,25,3,2,ChrisOwusu2015,NYJ2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333,2.0,26.667,13.33,0.0,0.0,0.0,0.0,0.0,0.0,14.0,162,411,2015,4.667,0,,
ChrisOwusu,2TM,WR,24,8,0,ChrisOwusu2014,2TM2014,0.0,0.0,0.0,0.0,0.0,0.125,2.875,23.0,0.125,0.75,0.75,9.75,13.0,0.125,0.0,0.0,0.25,0.0,0.0,28.1,120,321,2014,3.512,0,4.667,0.0
ChrisOwusu,TAM,WR,23,9,4,ChrisOwusu2013,TAM2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222,1.444,12.667,8.77,0.0,0.0,0.0,0.0,0.0,0.0,24.4,140,333,2013,2.711,0,3.512,0.0
ChrisOwusu,TAM,WR,22,5,0,ChrisOwusu2012,TAM2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,4.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,178,470,2012,0.68,0,2.711,0.0
ChrisPolk,HOU,RB,26,15,2,ChrisPolk2015,HOU2015,0.0,0.0,0.0,0.0,0.0,6.6,22.267,3.37,0.067,1.867,1.067,7.267,6.81,0.067,0.0,0.0,0.133,0.0,0.0,72.3,63,229,2015,4.82,0,,
ChrisPolk,PHI,RB,25,14,0,ChrisPolk2014,PHI2014,0.0,0.0,0.0,0.0,0.0,3.286,12.286,3.74,0.286,0.214,0.143,1.143,8.0,0.0,0.071,0.0,0.357,0.0,0.0,50.8,70,270,2014,3.629,0,4.82,0.0
ChrisPolk,PHI,RB,24,15,0,ChrisPolk2013,PHI2013,0.0,0.0,0.0,0.0,0.0,0.733,6.533,8.91,0.2,0.333,0.267,4.067,15.25,0.0,0.0,0.0,0.2,0.0,0.0,37.9,78,293,2013,2.527,0,3.629,0.0
ChrisPressley,CIN,RB,26,14,7,ChrisPressley2012,CIN2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.071,0.071,1.0,0.071,0.0,0.0,0.071,0.0,0.0,7.1,134,444,2012,0.507,0,,
ChrisRainey,PIT,RB,24,16,0,ChrisRainey2012,PIT2012,0.0,0.0,0.0,0.0,0.0,1.625,6.375,3.92,0.125,1.375,0.875,3.75,4.29,0.0,0.25,0.062,0.125,0.0,0.0,40.2,94,287,2012,2.512,0,,
ChrisStreveler,ARI,QB,26,2,0,ChrisStreveler2021,ARI2021,3.0,4.5,18.0,0.0,0.0,1.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,66,547,2021,1.0,0,,
ChrisStreveler,ARI,QB,25,5,0,ChrisStreveler2020,ARI2020,2.2,3.2,21.0,0.2,0.2,0.8,3.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.7,64,476,2020,1.54,0,1.0,0.0
ChrisThompson,JAX,RB,30,8,0,ChrisThompson2020,JAX2020,0.0,0.0,0.0,0.0,0.0,0.875,2.5,2.86,0.0,2.875,2.5,18.25,7.3,0.125,0.0,0.0,0.125,0.0,0.0,42.6,92,301,2020,5.325,0,,
ChrisThompson,WAS,RB,29,11,0,ChrisThompson2019,WAS2019,0.0,0.0,0.0,0.0,0.0,3.364,12.545,3.73,0.0,5.273,3.818,34.364,9.0,0.0,0.091,0.0,0.0,0.0,0.0,93.6,61,182,2019,8.509,0,5.325,0.0
ChrisThompson,WAS,RB,28,10,0,ChrisThompson2018,WAS2018,0.0,0.0,0.0,0.0,0.0,4.3,17.8,4.14,0.0,5.5,4.1,26.8,6.54,0.1,0.1,0.0,0.1,0.0,0.0,91.6,66,186,2018,9.16,0,8.509,0.0
ChrisThompson,WAS,RB,27,10,1,ChrisThompson2017,WAS2017,0.0,0.0,0.0,0.0,0.0,6.4,29.4,4.59,0.2,5.4,3.9,51.0,13.08,0.4,0.3,0.2,0.6,0.0,0.0,151.4,31,100,2017,15.14,0,9.16,0.0
ChrisThompson,HOU,WR,23,13,0,ChrisThompson2017,HOU2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.385,6.462,16.8,0.0,0.231,0.0,0.0,0.0,0.0,13.4,156,405,2017,1.031,0,15.14,0.0
ChrisThompson,WAS,RB,26,16,0,ChrisThompson2016,WAS2016,0.0,0.0,0.0,0.0,0.0,4.25,22.25,5.24,0.188,3.875,3.062,21.812,7.12,0.125,0.125,0.062,0.312,0.0,0.0,147.5,36,120,2016,9.219,0,1.031,0.0
ChrisThompson,WAS,RB,25,13,0,ChrisThompson2015,WAS2015,0.0,0.0,0.0,0.0,0.0,2.692,16.615,6.17,0.0,3.692,2.692,18.462,6.86,0.154,0.154,0.0,0.154,0.0,0.0,92.6,61,190,2015,7.123,0,9.219,0.0
ChrisThompson,WAS,RB,24,2,0,ChrisThompson2014,WAS2014,0.0,0.0,0.0,0.0,0.0,1.5,6.0,4.0,0.0,3.5,3.0,13.5,4.5,0.5,0.0,0.0,0.5,0.0,0.0,15.9,125,390,2014,7.95,0,7.123,0.0
ChristianBlake,ATL,WR,25,16,0,ChristianBlake2021,ATL2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.25,1.562,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.5,203,484,2021,0.406,0,,
ChristianBlake,ATL,WR,24,16,0,ChristianBlake2020,ATL2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.812,8.812,10.85,0.0,0.0,0.0,0.0,0.0,0.0,27.1,155,357,2020,1.694,0,0.406,0.0
ChristianBlake,ATL,WR,23,9,3,ChristianBlake2019,ATL2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667,1.222,10.111,8.27,0.0,0.0,0.0,0.0,0.0,0.0,20.1,159,366,2019,2.233,0,1.694,0.0
ChristianKirk,ARI,WR,25,17,11,ChristianKirk2021,ARI2021,0.059,0.059,1.941,0.0,0.0,0.059,0.647,11.0,0.0,6.059,4.529,57.765,12.75,0.294,0.0,0.0,0.294,0.0,0.0,207.6,28,65,2021,12.212,0,,
ChristianKirk,ARI,WR,24,14,10,ChristianKirk2020,ARI2020,0.0,0.0,0.0,0.0,0.0,0.143,0.214,1.5,0.0,5.643,3.429,44.357,12.94,0.429,0.071,0.0,0.429,0.0,0.0,146.4,51,121,2020,10.457,0,12.212,0.0
ChristianKirk,ARI,WR,23,13,13,ChristianKirk2019,ARI2019,0.0,0.0,0.0,0.0,0.0,0.769,7.154,9.3,0.0,8.308,5.231,54.538,10.43,0.231,0.0,0.0,0.231,0.077,0.0,168.2,46,96,2019,12.938,0,10.457,0.0
ChristianKirk,ARI,WR,22,12,7,ChristianKirk2018,ARI2018,0.0,0.0,0.0,0.0,0.0,0.25,2.917,11.67,0.0,5.667,3.583,49.167,13.72,0.25,0.0,0.0,0.25,0.0,0.0,123.5,57,143,2018,10.292,0,12.938,0.0
ChristianMcCaffrey,CAR,RB,25,7,7,ChristianMcCaffrey2021,CAR2021,0.0,0.0,0.0,0.0,0.0,14.143,63.143,4.46,0.143,5.857,5.286,49.0,9.27,0.143,0.143,0.0,0.286,0.0,0.0,127.5,44,142,2021,18.214,0,,
ChristianMcCaffrey,CAR,RB,24,3,3,ChristianMcCaffrey2020,CAR2020,0.0,0.0,0.0,0.0,0.0,19.667,75.0,3.81,1.667,6.333,5.667,49.667,8.76,0.333,0.0,0.0,2.0,0.0,0.0,90.4,51,199,2020,30.133,0,18.214,0.0
ChristianMcCaffrey,CAR,RB,23,16,16,ChristianMcCaffrey2019,CAR2019,0.0,0.125,0.0,0.0,0.0,17.938,86.688,4.83,0.938,8.875,7.25,62.812,8.66,0.25,0.062,0.0,1.188,0.062,0.0,471.2,1,1,2019,29.45,0,30.133,0.0
ChristianMcCaffrey,CAR,RB,22,16,16,ChristianMcCaffrey2018,CAR2018,0.062,0.062,3.125,0.062,0.0,13.688,68.625,5.01,0.438,7.75,6.688,54.188,8.1,0.375,0.25,0.062,0.812,0.0,0.0,385.5,3,3,2018,24.094,0,29.45,0.0
ChristianMcCaffrey,CAR,RB,21,16,10,ChristianMcCaffrey2017,CAR2017,0.0,0.0,0.0,0.0,0.0,7.312,27.188,3.72,0.125,7.062,5.0,40.688,8.14,0.312,0.125,0.062,0.438,0.0,0.0,228.6,15,34,2017,14.288,0,24.094,0.0
ChristianPonder,MIN,QB,26,2,1,ChristianPonder2014,MIN2014,11.0,22.0,111.0,0.0,1.0,2.0,8.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,12.5,52,411,2014,6.25,0,,
ChristianPonder,MIN,QB,25,9,9,ChristianPonder2013,MIN2013,16.889,26.556,183.111,0.778,1.0,3.778,16.778,4.44,0.444,0.0,0.0,0.0,0.0,0.0,0.778,0.444,0.444,0.0,0.0,107.0,33,166,2013,11.889,1,6.25,0.0
ChristianPonder,MIN,QB,24,16,16,ChristianPonder2012,MIN2012,18.75,30.188,183.438,1.125,0.75,3.75,15.812,4.22,0.125,0.062,0.062,-0.938,-15.0,0.0,0.438,0.312,0.125,0.0,0.062,194.2,22,69,2012,12.138,1,11.889,1.0
ChristineMichael,IND,RB,28,1,0,ChristineMichael2018,IND2018,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,147,532,2018,0.9,0,,
ChristineMichael,2TM,RB,26,15,7,ChristineMichael2016,2TM2016,0.0,0.0,0.0,0.0,0.0,9.867,38.867,3.94,0.467,1.933,1.467,7.133,4.86,0.067,0.133,0.067,0.533,0.0,0.0,137.0,28,136,2016,9.133,0,0.9,0.0
ChristineMichael,2TM,RB,25,8,2,ChristineMichael2015,2TM2015,0.0,0.0,0.0,0.0,0.0,6.75,30.375,4.5,0.0,0.75,0.375,2.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,28.9,89,339,2015,3.612,0,9.133,0.0
ChristineMichael,SEA,RB,24,10,0,ChristineMichael2014,SEA2014,0.0,0.0,0.0,0.0,0.0,3.4,17.5,5.15,0.0,0.2,0.1,1.2,12.0,0.0,0.1,0.0,0.0,0.0,0.0,19.7,104,364,2014,1.97,0,3.612,0.0
ChristineMichael,SEA,RB,23,4,0,ChristineMichael2013,SEA2013,0.0,0.0,0.0,0.0,0.0,4.5,19.75,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,117,434,2013,1.975,0,1.97,0.0
ChubaHubbard,CAR,RB,22,17,10,ChubaHubbard2021,CAR2021,0.0,0.0,0.0,0.0,0.0,10.118,36.0,3.56,0.294,2.176,1.471,10.235,6.96,0.059,0.059,0.059,0.353,0.0,0.0,137.6,33,132,2021,8.094,0,,
CierreWood,BUF,RB,24,2,0,CierreWood2015,BUF2015,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,0.5,0.5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,168,523,2015,0.35,0,,
CierreWood,2TM,RB,22,5,0,CierreWood2013,2TM2013,0.0,0.0,0.0,0.0,0.0,0.6,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,152,511,2013,0.18,0,0.35,0.0
ClayHarbor,2TM,TE,29,15,2,ClayHarbor2016,2TM2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.267,6.33,0.0,0.0,0.0,0.0,0.0,0.0,4.9,93,464,2016,0.327,0,,
ClayHarbor,JAX,TE,28,15,3,ClayHarbor2015,JAX2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.933,9.933,10.64,0.067,0.0,0.0,0.067,0.067,0.0,36.9,51,301,2015,2.46,0,0.327,0.0
ClayHarbor,JAX,TE,27,13,8,ClayHarbor2014,JAX2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692,2.0,22.231,11.12,0.077,0.0,0.0,0.077,0.0,0.0,60.9,37,249,2014,4.685,0,2.46,0.0
ClayHarbor,JAX,TE,26,16,7,ClayHarbor2013,JAX2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188,1.5,18.25,12.17,0.125,0.125,0.062,0.125,0.0,0.0,63.2,41,243,2013,3.95,0,4.685,0.0
ClayHarbor,PHI,TE,25,14,9,ClayHarbor2012,PHI2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.786,1.786,13.286,7.44,0.143,0.071,0.071,0.143,0.0,0.0,53.6,46,252,2012,3.829,0,3.95,0.0
CliveWalford,MIA,TE,28,7,3,CliveWalford2019,MIA2019,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,1.143,0.571,8.143,14.25,0.0,0.0,0.0,0.0,0.0,0.0,10.1,87,426,2019,1.443,0,,
CliveWalford,OAK,TE,26,13,0,CliveWalford2017,OAK2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.692,6.154,8.89,0.0,0.0,0.0,0.0,0.0,0.0,17.0,76,376,2017,1.308,0,1.443,0.0
CliveWalford,OAK,TE,25,15,8,CliveWalford2016,OAK2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467,2.2,23.933,10.88,0.2,0.0,0.0,0.2,0.0,0.0,86.9,28,202,2016,5.793,0,1.308,0.0
CliveWalford,OAK,TE,24,16,2,CliveWalford2015,OAK2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.75,20.562,11.75,0.188,0.0,0.0,0.188,0.0,0.0,78.9,30,215,2015,4.931,0,5.793,0.0
ClydeEdwardsHelaire,KAN,RB,22,10,10,ClydeEdwardsHelaire2021,KAN2021,0.0,0.0,0.0,0.0,0.0,11.9,51.7,4.34,0.4,2.3,1.9,12.9,6.79,0.2,0.2,0.2,0.6,0.1,0.0,117.6,38,157,2021,11.76,0,,
ClydeEdwardsHelaire,KAN,RB,21,13,13,ClydeEdwardsHelaire2020,KAN2020,0.0,0.0,0.0,0.0,0.0,13.923,61.769,4.44,0.308,4.154,2.769,22.846,8.25,0.077,0.0,0.0,0.385,0.0,0.0,176.0,22,87,2020,13.538,0,11.76,0.0
ClydeGates,NYJ,WR,27,6,2,ClydeGates2013,NYJ2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.333,10.17,0.0,0.0,0.0,0.0,0.0,0.0,24.2,136,335,2013,4.033,0,,
ClydeGates,NYJ,WR,26,11,2,ClydeGates2012,NYJ2012,0.0,0.0,0.0,0.0,0.0,0.091,1.091,12.0,0.0,3.0,1.455,20.364,14.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,118,288,2012,3.6,0,4.033,0.0
CobiHamilton,HOU,WR,27,3,1,CobiHamilton2017,HOU2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333,2.667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,194,504,2017,0.6,0,,
CobiHamilton,PIT,WR,26,11,8,CobiHamilton2016,PIT2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545,1.545,21.273,13.76,0.182,0.0,0.0,0.182,0.0,0.0,52.4,104,257,2016,4.764,0,0.6,0.0
CobyFleener,NOR,TE,29,11,1,CobyFleener2017,NOR2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727,2.0,26.818,13.41,0.182,0.0,0.0,0.182,0.0,0.0,63.5,32,237,2017,5.773,0,,
CobyFleener,NOR,TE,28,16,8,CobyFleener2016,NOR2016,0.0,0.0,0.0,0.0,0.0,0.062,0.125,2.0,0.062,5.062,3.125,39.438,12.62,0.188,0.125,0.0,0.25,0.0,0.0,137.3,12,135,2016,8.581,0,5.773,0.0
CobyFleener,IND,TE,27,16,11,CobyFleener2015,IND2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,3.375,30.688,9.09,0.188,0.0,0.0,0.188,0.062,0.0,123.1,22,138,2015,7.694,0,8.581,0.0
CobyFleener,IND,TE,26,16,12,CobyFleener2014,IND2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,3.188,48.375,15.18,0.5,0.0,0.0,0.5,0.0,0.0,176.4,6,84,2014,11.025,0,7.694,0.0
CobyFleener,IND,TE,25,16,12,CobyFleener2013,IND2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438,3.25,38.0,11.69,0.25,0.062,0.0,0.25,0.125,0.0,140.8,13,125,2013,8.8,0,11.025,0.0
CobyFleener,IND,TE,24,12,10,CobyFleener2012,IND2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.167,23.417,10.81,0.167,0.0,0.0,0.167,0.0,0.0,66.1,37,225,2012,5.508,0,8.8,0.0
CodeyMcElroy,TAM,WR,27,1,0,CodeyMcElroy2019,TAM2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,185,490,2019,4.0,0,,
CodyCore,NYG,WR,25,16,0,CodyCore2019,NYG2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.188,1.75,9.33,0.0,0.0,0.0,0.0,0.0,0.0,5.8,186,463,2019,0.362,0,,
CodyCore,CIN,WR,24,14,3,CodyCore2018,CIN2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.929,11.429,12.31,0.071,0.0,0.0,0.071,0.071,0.0,37.0,130,318,2018,2.643,0,0.362,0.0
CodyCore,CIN,WR,22,8,4,CodyCore2016,CIN2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,2.125,25.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,37.0,132,292,2016,4.625,0,2.643,0.0
CodyHollister,TEN,WR,28,3,1,CodyHollister2021,TEN2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,1.333,11.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,7.3,197,479,2021,2.433,0,,
CodyHollister,TEN,WR,27,2,0,CodyHollister2020,TEN2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,209,538,2020,1.1,0,2.433,0.0
CodyHollister,TEN,WR,26,5,0,CodyHollister2019,TEN2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,208,498,2019,0.66,0,1.1,0.0
CodyKessler,JAX,QB,25,5,4,CodyKessler2018,JAX2018,17.0,26.2,141.8,0.4,0.4,3.8,24.6,6.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,38.7,42,310,2018,7.74,0,,
CodyKessler,CLE,QB,24,3,0,CodyKessler2017,CLE2017,3.667,7.667,42.0,0.0,0.333,0.333,-0.333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,60,493,2017,0.967,0,7.74,0.0
CodyKessler,CLE,QB,23,9,8,CodyKessler2016,CLE2016,14.222,21.667,153.333,0.667,0.222,1.222,2.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.111,0.0,0.0,0.111,77.0,32,214,2016,8.556,1,0.967,0.0
CodyLatimer,NYG,WR,27,15,10,CodyLatimer2019,NYG2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.6,20.0,12.5,0.133,0.0,0.0,0.133,0.0,0.0,66.0,91,233,2019,4.4,0,,
CodyLatimer,NYG,WR,26,6,2,CodyLatimer2018,NYG2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667,1.833,31.667,17.27,0.167,0.0,0.0,0.167,0.0,0.0,36.0,129,321,2018,6.0,0,4.4,0.0
CodyLatimer,DEN,WR,25,11,1,CodyLatimer2017,DEN2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818,1.727,26.091,15.11,0.182,0.091,0.0,0.182,0.091,0.0,61.7,91,239,2017,5.609,0,6.0,0.0
CodyLatimer,DEN,WR,24,12,1,CodyLatimer2016,DEN2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.667,6.333,9.5,0.0,0.0,0.0,0.0,0.0,0.0,15.6,159,386,2016,1.3,0,5.609,0.0
CodyLatimer,DEN,WR,23,14,1,CodyLatimer2015,DEN2015,0.0,0.0,0.0,0.0,0.0,0.143,0.071,0.5,0.0,0.786,0.429,4.214,9.83,0.071,0.0,0.0,0.071,0.0,0.0,18.0,147,395,2015,1.286,0,1.3,0.0
CodyLatimer,DEN,WR,22,8,0,CodyLatimer2014,DEN2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,2.875,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,174,474,2014,0.538,0,1.286,0.0
CodyWhite,PIT,WR,23,15,0,CodyWhite2021,PIT2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.333,2.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,8.3,198,469,2021,0.553,0,,
ColbyParkinson,SEA,TE,22,14,1,ColbyParkinson2021,SEA2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.357,2.357,6.6,0.0,0.0,0.0,0.0,0.0,0.0,8.3,98,468,2021,0.593,0,,
ColbyParkinson,SEA,TE,21,6,0,ColbyParkinson2020,SEA2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,2.667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,101,511,2020,0.6,0,0.593,0.0
ColeBeasley,BUF,WR,32,16,8,ColeBeasley2021,BUF2021,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.125,43.312,8.45,0.062,0.062,0.0,0.062,0.062,0.0,159.3,58,105,2021,9.956,0,,
ColeBeasley,BUF,WR,31,15,10,ColeBeasley2020,BUF2020,0.067,0.067,1.333,0.067,0.0,0.0,0.0,0.0,0.0,7.133,5.467,64.467,11.79,0.267,0.0,0.0,0.267,0.0,0.0,207.5,31,61,2020,13.833,0,9.956,0.0
ColeBeasley,BUF,WR,30,15,10,ColeBeasley2019,BUF2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.067,4.467,51.867,11.61,0.4,0.0,0.0,0.4,0.133,0.0,184.8,35,88,2019,12.32,0,13.833,0.0
ColeBeasley,DAL,WR,29,16,4,ColeBeasley2018,DAL2018,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.438,4.062,42.0,10.34,0.188,0.0,0.0,0.188,0.0,0.0,150.2,53,110,2018,9.388,0,12.32,0.0
ColeBeasley,DAL,WR,28,15,4,ColeBeasley2017,DAL2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.4,20.933,8.72,0.267,0.0,0.0,0.267,0.0,0.0,91.4,72,181,2017,6.093,0,9.388,0.0
ColeBeasley,DAL,WR,27,16,6,ColeBeasley2016,DAL2016,0.0,0.062,0.0,0.0,0.0,0.062,0.438,7.0,0.0,6.125,4.688,52.062,11.11,0.312,0.0,0.0,0.312,0.0,0.0,189.0,40,84,2016,11.812,0,6.093,0.0
ColeBeasley,DAL,WR,26,16,3,ColeBeasley2015,DAL2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688,3.25,33.5,10.31,0.312,0.125,0.125,0.312,0.0,0.0,131.6,56,126,2015,8.225,0,11.812,0.0
ColeBeasley,DAL,WR,25,16,2,ColeBeasley2014,DAL2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062,2.312,26.25,11.35,0.25,0.125,0.125,0.25,0.0,0.0,99.0,77,170,2014,6.188,0,8.225,0.0
ColeBeasley,DAL,WR,24,14,3,ColeBeasley2013,DAL2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857,2.786,26.286,9.44,0.143,0.071,0.0,0.143,0.0,0.0,87.8,94,204,2013,6.271,0,6.188,0.0
ColeBeasley,DAL,WR,23,10,0,ColeBeasley2012,DAL2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.5,12.8,8.53,0.0,0.0,0.0,0.0,0.0,0.0,27.8,137,322,2012,2.78,0,6.271,0.0
ColeHikutini,SFO,TE,23,4,0,ColeHikutini2017,SFO2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,3.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,99,486,2017,0.875,0,,
ColeKmet,CHI,TE,22,17,17,ColeKmet2021,CHI2021,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,5.471,3.529,36.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,121.2,22,152,2021,7.129,0,,
